date,county,state,fips,cases,deaths
5/18/2020,Santa Clara,California,6085,2453,137
5/18/2020,Santa Cruz,California,6087,163,3
5/18/2020,Shasta,California,6089,34,4
5/18/2020,Siskiyou,California,6093,6,0
5/18/2020,Solano,California,6095,429,16
5/18/2020,Sonoma,California,6097,391,4
5/18/2020,Stanislaus,California,6099,571,24
5/18/2020,Sutter,California,6101,40,2
5/18/2020,Tehama,California,6103,2,1
5/18/2020,Trinity,California,6105,2,0
5/18/2020,Tulare,California,6107,1436,67
5/18/2020,Tuolumne,California,6109,2,0
5/18/2020,Ventura,California,6111,838,25
5/18/2020,Yolo,California,6113,184,22
5/18/2020,Yuba,California,6115,28,1
5/19/2020,Alameda,California,6001,2543,88
5/19/2020,Alpine,California,6003,2,0
5/19/2020,Amador,California,6005,8,0
5/19/2020,Butte,California,6007,26,0
5/19/2020,Calaveras,California,6009,13,0
5/19/2020,Colusa,California,6011,3,0
5/19/2020,Contra Costa,California,6013,1192,33
5/19/2020,Del Norte,California,6015,14,0
5/19/2020,El Dorado,California,6017,67,0
5/19/2020,Fresno,California,6019,1287,17
5/19/2020,Glenn,California,6021,12,0
5/19/2020,Humboldt,California,6023,86,0
5/19/2020,Imperial,California,6025,902,17
5/19/2020,Inyo,California,6027,20,1
5/19/2020,Kern,California,6029,1596,26
5/19/2020,Kings,California,6031,416,2
5/19/2020,Lake,California,6033,11,0
5/19/2020,Los Angeles,California,6037,39573,1913
5/19/2020,Madera,California,6039,81,2
5/19/2020,Marin,California,6041,336,14
5/19/2020,Mariposa,California,6043,15,1
5/19/2020,Mendocino,California,6045,15,0
5/19/2020,Merced,California,6047,222,6
5/19/2020,Mono,California,6051,34,1
5/19/2020,Monterey,California,6053,345,8
5/19/2020,Napa,California,6055,93,3
5/19/2020,Nevada,California,6057,41,1
5/19/2020,Orange,California,6059,4558,88
5/19/2020,Placer,California,6061,177,9
5/19/2020,Plumas,California,6063,5,0
5/19/2020,Riverside,California,6065,6053,270
5/19/2020,Sacramento,California,6067,1249,56
5/19/2020,San Benito,California,6069,63,2
5/19/2020,San Bernardino,California,6071,3707,157
5/19/2020,San Diego,California,6073,6089,242
5/19/2020,San Francisco,California,6075,2186,36
5/19/2020,San Joaquin,California,6077,709,33
5/19/2020,San Luis Obispo,California,6079,247,1
5/19/2020,San Mateo,California,6081,1701,68
5/19/2020,Santa Barbara,California,6083,1509,11
5/19/2020,Santa Clara,California,6085,2483,138
5/19/2020,Santa Cruz,California,6087,165,3
5/19/2020,Shasta,California,6089,34,4
5/19/2020,Siskiyou,California,6093,6,0
5/19/2020,Solano,California,6095,435,16
5/19/2020,Sonoma,California,6097,411,4
5/19/2020,Stanislaus,California,6099,593,26
5/19/2020,Sutter,California,6101,40,2
5/19/2020,Tehama,California,6103,2,1
5/19/2020,Trinity,California,6105,2,0
5/19/2020,Tulare,California,6107,1539,71
5/19/2020,Tuolumne,California,6109,2,0
5/19/2020,Ventura,California,6111,850,28
5/19/2020,Yolo,California,6113,185,22
5/19/2020,Yuba,California,6115,28,1
5/20/2020,Alameda,California,6001,2581,88
5/20/2020,Alpine,California,6003,2,0
5/20/2020,Amador,California,6005,9,0
5/20/2020,Butte,California,6007,30,0
5/20/2020,Calaveras,California,6009,13,0
5/20/2020,Colusa,California,6011,4,0
5/20/2020,Contra Costa,California,6013,1209,33
5/20/2020,Del Norte,California,6015,15,0
5/20/2020,El Dorado,California,6017,67,0
5/20/2020,Fresno,California,6019,1338,20
5/20/2020,Glenn,California,6021,12,0
5/20/2020,Humboldt,California,6023,88,0
5/20/2020,Imperial,California,6025,1012,18
5/20/2020,Inyo,California,6027,20,1
5/20/2020,Kern,California,6029,1615,26
5/20/2020,Kings,California,6031,416,2
5/20/2020,Lake,California,6033,12,0
5/20/2020,Los Angeles,California,6037,40857,1970
5/20/2020,Madera,California,6039,82,2
5/20/2020,Marin,California,6041,343,14
5/20/2020,Mariposa,California,6043,15,1
5/20/2020,Mendocino,California,6045,15,0
5/20/2020,Merced,California,6047,222,6
5/20/2020,Mono,California,6051,34,1
5/20/2020,Monterey,California,6053,350,8
5/20/2020,Napa,California,6055,95,3
5/20/2020,Nevada,California,6057,41,1
5/20/2020,Orange,California,6059,4746,98
5/20/2020,Placer,California,6061,177,9
5/20/2020,Plumas,California,6063,5,0
5/20/2020,Riverside,California,6065,6184,274
5/20/2020,Sacramento,California,6067,1254,57
5/20/2020,San Benito,California,6069,64,2
5/20/2020,San Bernardino,California,6071,3795,158
5/20/2020,San Diego,California,6073,6203,242
5/20/2020,San Francisco,California,6075,2189,37
5/20/2020,San Joaquin,California,6077,716,33
5/20/2020,San Luis Obispo,California,6079,249,1
5/20/2020,San Mateo,California,6081,1704,75
5/20/2020,Santa Barbara,California,6083,1521,11
5/20/2020,Santa Clara,California,6085,2492,140
5/20/2020,Santa Cruz,California,6087,168,3
5/20/2020,Shasta,California,6089,34,4
5/20/2020,Siskiyou,California,6093,6,0
5/20/2020,Solano,California,6095,440,18
5/20/2020,Sonoma,California,6097,411,4
5/20/2020,Stanislaus,California,6099,598,26
5/20/2020,Sutter,California,6101,40,2
5/20/2020,Tehama,California,6103,2,1
5/20/2020,Trinity,California,6105,2,0
5/20/2020,Tulare,California,6107,1552,73
5/20/2020,Tuolumne,California,6109,2,0
5/20/2020,Ventura,California,6111,861,29
5/20/2020,Yolo,California,6113,185,22
5/20/2020,Yuba,California,6115,28,1
5/21/2020,Alameda,California,6001,2630,90
5/21/2020,Alpine,California,6003,2,0
5/21/2020,Amador,California,6005,9,0
5/21/2020,Butte,California,6007,31,0
5/21/2020,Calaveras,California,6009,13,0
5/21/2020,Colusa,California,6011,4,0
5/21/2020,Contra Costa,California,6013,1234,36
5/21/2020,Del Norte,California,6015,20,0
5/21/2020,El Dorado,California,6017,67,0
5/21/2020,Fresno,California,6019,1372,22
5/21/2020,Glenn,California,6021,12,0
5/21/2020,Humboldt,California,6023,88,2
5/21/2020,Imperial,California,6025,1076,20
5/21/2020,Inyo,California,6027,20,1
5/21/2020,Kern,California,6029,1654,27
5/21/2020,Kings,California,6031,488,2
5/21/2020,Lake,California,6033,12,0
5/21/2020,Los Angeles,California,6037,42037,2016
5/21/2020,Madera,California,6039,83,2
5/21/2020,Marin,California,6041,352,14
5/21/2020,Mariposa,California,6043,15,1
5/21/2020,Mendocino,California,6045,15,0
5/21/2020,Merced,California,6047,234,6
5/21/2020,Mono,California,6051,34,1
5/21/2020,Monterey,California,6053,356,8
5/21/2020,Napa,California,6055,96,3
5/21/2020,Nevada,California,6057,41,1
5/21/2020,Orange,California,6059,4866,112
5/21/2020,Placer,California,6061,176,9
5/21/2020,Plumas,California,6063,4,0
5/21/2020,Riverside,California,6065,6343,284
5/21/2020,Sacramento,California,6067,1265,57
5/21/2020,San Benito,California,6069,66,2
5/21/2020,San Bernardino,California,6071,3984,164
5/21/2020,San Diego,California,6073,6378,262
5/21/2020,San Francisco,California,6075,2202,37
5/21/2020,San Joaquin,California,6077,733,33
5/21/2020,San Luis Obispo,California,6079,251,1
5/21/2020,San Mateo,California,6081,1739,75
5/21/2020,Santa Barbara,California,6083,1533,11
5/21/2020,Santa Clara,California,6085,2508,140
5/21/2020,Santa Cruz,California,6087,174,3
5/21/2020,Shasta,California,6089,34,4
5/21/2020,Siskiyou,California,6093,6,0
5/21/2020,Solano,California,6095,454,19
5/21/2020,Sonoma,California,6097,433,4
5/21/2020,Stanislaus,California,6099,598,26
5/21/2020,Sutter,California,6101,40,2
5/21/2020,Tehama,California,6103,2,1
5/21/2020,Trinity,California,6105,2,0
5/21/2020,Tulare,California,6107,1603,74
5/21/2020,Tuolumne,California,6109,2,0
5/21/2020,Ventura,California,6111,883,29
5/21/2020,Yolo,California,6113,186,22
5/21/2020,Yuba,California,6115,28,1
5/22/2020,Alameda,California,6001,2729,90
5/22/2020,Alpine,California,6003,2,0
5/22/2020,Amador,California,6005,9,0
5/22/2020,Butte,California,6007,34,0
5/22/2020,Calaveras,California,6009,13,0
5/22/2020,Colusa,California,6011,5,0
5/22/2020,Contra Costa,California,6013,1259,36
5/22/2020,Del Norte,California,6015,23,0
5/22/2020,El Dorado,California,6017,74,0
5/22/2020,Fresno,California,6019,1417,22
5/22/2020,Glenn,California,6021,12,0
5/22/2020,Humboldt,California,6023,91,2
5/22/2020,Imperial,California,6025,1145,22
5/22/2020,Inyo,California,6027,20,1
5/22/2020,Kern,California,6029,1705,28
5/22/2020,Kings,California,6031,506,2
5/22/2020,Lake,California,6033,12,0
5/22/2020,Los Angeles,California,6037,43052,2049
5/22/2020,Madera,California,6039,82,2
5/22/2020,Marin,California,6041,369,14
5/22/2020,Mariposa,California,6043,15,1
5/22/2020,Mendocino,California,6045,21,0
5/22/2020,Merced,California,6047,251,6
5/22/2020,Mono,California,6051,34,1
5/22/2020,Monterey,California,6053,371,8
5/22/2020,Napa,California,6055,97,3
5/22/2020,Nevada,California,6057,41,1
5/22/2020,Orange,California,6059,4975,118
5/22/2020,Placer,California,6061,184,9
5/22/2020,Plumas,California,6063,4,0
5/22/2020,Riverside,California,6065,6464,290
5/22/2020,Sacramento,California,6067,1271,57
5/22/2020,San Benito,California,6069,69,2
5/22/2020,San Bernardino,California,6071,4146,173
5/22/2020,San Diego,California,6073,6497,262
5/22/2020,San Francisco,California,6075,2323,40
5/22/2020,San Joaquin,California,6077,752,33
5/22/2020,San Luis Obispo,California,6079,253,1
5/22/2020,San Mateo,California,6081,1791,76
5/22/2020,Santa Barbara,California,6083,1544,11
5/22/2020,Santa Clara,California,6085,2546,140
5/22/2020,Santa Cruz,California,6087,186,3
5/22/2020,Shasta,California,6089,36,4
5/22/2020,Sierra,California,6091,1,0
5/22/2020,Siskiyou,California,6093,6,0
5/22/2020,Solano,California,6095,460,20
5/22/2020,Sonoma,California,6097,467,4
5/22/2020,Stanislaus,California,6099,621,28
5/22/2020,Sutter,California,6101,40,2
5/22/2020,Tehama,California,6103,3,1
5/22/2020,Trinity,California,6105,2,0
5/22/2020,Tulare,California,6107,1641,75
5/22/2020,Tuolumne,California,6109,2,0
5/22/2020,Ventura,California,6111,912,30
5/22/2020,Yolo,California,6113,188,22
5/22/2020,Yuba,California,6115,28,1
5/23/2020,Alameda,California,6001,2788,92
5/23/2020,Alpine,California,6003,2,0
5/23/2020,Amador,California,6005,9,0
5/23/2020,Butte,California,6007,34,0
5/23/2020,Calaveras,California,6009,13,0
5/23/2020,Colusa,California,6011,5,0
5/23/2020,Contra Costa,California,6013,1296,36
5/23/2020,Del Norte,California,6015,23,0
5/23/2020,El Dorado,California,6017,74,0
5/23/2020,Fresno,California,6019,1448,22
5/23/2020,Glenn,California,6021,12,0
5/23/2020,Humboldt,California,6023,93,2
5/23/2020,Imperial,California,6025,1214,22
5/23/2020,Inyo,California,6027,20,1
5/23/2020,Kern,California,6029,1767,30
5/23/2020,Kings,California,6031,506,2
5/23/2020,Lake,California,6033,12,0
5/23/2020,Lassen,California,6035,2,0
5/23/2020,Los Angeles,California,6037,44055,2090
5/23/2020,Madera,California,6039,84,2
5/23/2020,Marin,California,6041,388,14
5/23/2020,Mariposa,California,6043,15,1
5/23/2020,Mendocino,California,6045,21,0
5/23/2020,Merced,California,6047,251,6
5/23/2020,Mono,California,6051,34,1
5/23/2020,Monterey,California,6053,395,8
5/23/2020,Napa,California,6055,102,3
5/23/2020,Nevada,California,6057,41,1
5/23/2020,Orange,California,6059,5157,130
5/23/2020,Placer,California,6061,185,9
5/23/2020,Plumas,California,6063,4,0
5/23/2020,Riverside,California,6065,6464,298
5/23/2020,Sacramento,California,6067,1288,57
5/23/2020,San Benito,California,6069,69,2
5/23/2020,San Bernardino,California,6071,4315,176
5/23/2020,San Diego,California,6073,6622,271
5/23/2020,San Francisco,California,6075,2353,40
5/23/2020,San Joaquin,California,6077,752,33
5/23/2020,San Luis Obispo,California,6079,259,1
5/23/2020,San Mateo,California,6081,1847,76
5/23/2020,Santa Barbara,California,6083,1554,12
5/23/2020,Santa Clara,California,6085,2571,140
5/23/2020,Santa Cruz,California,6087,192,3
5/23/2020,Shasta,California,6089,36,4
5/23/2020,Sierra,California,6091,1,0
5/23/2020,Siskiyou,California,6093,6,0
5/23/2020,Solano,California,6095,460,20
5/23/2020,Sonoma,California,6097,482,4
5/23/2020,Stanislaus,California,6099,629,28
5/23/2020,Sutter,California,6101,40,2
5/23/2020,Tehama,California,6103,3,1
5/23/2020,Trinity,California,6105,2,0
5/23/2020,Tulare,California,6107,1662,75
5/23/2020,Tuolumne,California,6109,3,0
5/23/2020,Ventura,California,6111,937,30
5/23/2020,Yolo,California,6113,190,22
5/23/2020,Yuba,California,6115,28,1
5/24/2020,Alameda,California,6001,2868,93
5/24/2020,Alpine,California,6003,2,0
5/24/2020,Amador,California,6005,9,0
5/24/2020,Butte,California,6007,34,0
5/24/2020,Calaveras,California,6009,13,0
5/24/2020,Colusa,California,6011,5,0
5/24/2020,Contra Costa,California,6013,1321,36
5/24/2020,Del Norte,California,6015,23,0
5/24/2020,El Dorado,California,6017,74,0
5/24/2020,Fresno,California,6019,1482,22
5/24/2020,Glenn,California,6021,12,0
5/24/2020,Humboldt,California,6023,93,2
5/24/2020,Imperial,California,6025,1283,22
5/24/2020,Inyo,California,6027,20,1
5/24/2020,Kern,California,6029,1834,31
5/24/2020,Kings,California,6031,647,2
5/24/2020,Lake,California,6033,12,0
5/24/2020,Lassen,California,6035,4,0
5/24/2020,Los Angeles,California,6037,44988,2104
5/24/2020,Madera,California,6039,84,2
5/24/2020,Marin,California,6041,403,14
5/24/2020,Mariposa,California,6043,15,1
5/24/2020,Mendocino,California,6045,21,0
5/24/2020,Merced,California,6047,251,6
5/24/2020,Mono,California,6051,34,1
5/24/2020,Monterey,California,6053,403,8
5/24/2020,Napa,California,6055,102,3
5/24/2020,Nevada,California,6057,41,1
5/24/2020,Orange,California,6059,5336,131
5/24/2020,Placer,California,6061,184,9
5/24/2020,Plumas,California,6063,4,0
5/24/2020,Riverside,California,6065,6464,299
5/24/2020,Sacramento,California,6067,1292,57
5/24/2020,San Benito,California,6069,70,2
5/24/2020,San Bernardino,California,6071,4365,176
5/24/2020,San Diego,California,6073,6764,275
5/24/2020,San Francisco,California,6075,2370,40
5/24/2020,San Joaquin,California,6077,759,33
5/24/2020,San Luis Obispo,California,6079,258,1
5/24/2020,San Mateo,California,6081,1862,76
5/24/2020,Santa Barbara,California,6083,1566,12
5/24/2020,Santa Clara,California,6085,2617,140
5/24/2020,Santa Cruz,California,6087,192,3
5/24/2020,Shasta,California,6089,36,4
5/24/2020,Sierra,California,6091,1,0
5/24/2020,Siskiyou,California,6093,6,0
5/24/2020,Solano,California,6095,460,20
5/24/2020,Sonoma,California,6097,500,4
5/24/2020,Stanislaus,California,6099,646,28
5/24/2020,Sutter,California,6101,40,2
5/24/2020,Tehama,California,6103,3,1
5/24/2020,Trinity,California,6105,2,0
5/24/2020,Tulare,California,6107,1682,75
5/24/2020,Tuolumne,California,6109,3,0
5/24/2020,Ventura,California,6111,961,30
5/24/2020,Yolo,California,6113,194,22
5/24/2020,Yuba,California,6115,28,1
5/25/2020,Alameda,California,6001,2895,93
5/25/2020,Alpine,California,6003,2,0
5/25/2020,Amador,California,6005,9,0
5/25/2020,Butte,California,6007,35,0
5/25/2020,Calaveras,California,6009,13,0
5/25/2020,Colusa,California,6011,5,0
5/25/2020,Contra Costa,California,6013,1336,37
5/25/2020,Del Norte,California,6015,37,0
5/25/2020,El Dorado,California,6017,78,0
5/25/2020,Fresno,California,6019,1482,22
5/25/2020,Glenn,California,6021,12,0
5/25/2020,Humboldt,California,6023,94,2
5/25/2020,Imperial,California,6025,1369,22
5/25/2020,Inyo,California,6027,20,1
5/25/2020,Kern,California,6029,1881,31
5/25/2020,Kings,California,6031,688,2
5/25/2020,Lake,California,6033,12,0
5/25/2020,Lassen,California,6035,4,0
5/25/2020,Los Angeles,California,6037,46018,2116
5/25/2020,Madera,California,6039,85,2
5/25/2020,Marin,California,6041,417,14
5/25/2020,Mariposa,California,6043,15,1
5/25/2020,Mendocino,California,6045,22,0
5/25/2020,Merced,California,6047,258,6
5/25/2020,Mono,California,6051,34,1
5/25/2020,Monterey,California,6053,413,8
5/25/2020,Napa,California,6055,105,3
5/25/2020,Nevada,California,6057,41,1
5/25/2020,Orange,California,6059,5469,131
5/25/2020,Placer,California,6061,185,9
5/25/2020,Plumas,California,6063,4,0
5/25/2020,Riverside,California,6065,7004,304
5/25/2020,Sacramento,California,6067,1301,57
5/25/2020,San Benito,California,6069,72,2
5/25/2020,San Bernardino,California,6071,4365,176
5/25/2020,San Diego,California,6073,6860,275
5/25/2020,San Francisco,California,6075,2389,40
5/25/2020,San Joaquin,California,6077,760,33
5/25/2020,San Luis Obispo,California,6079,259,1
5/25/2020,San Mateo,California,6081,1925,76
5/25/2020,Santa Barbara,California,6083,1573,12
5/25/2020,Santa Clara,California,6085,2652,140
5/25/2020,Santa Cruz,California,6087,200,3
5/25/2020,Shasta,California,6089,36,4
5/25/2020,Sierra,California,6091,1,0
5/25/2020,Siskiyou,California,6093,6,0
5/25/2020,Solano,California,6095,460,20
5/25/2020,Sonoma,California,6097,515,4
5/25/2020,Stanislaus,California,6099,659,28
5/25/2020,Sutter,California,6101,42,2
5/25/2020,Tehama,California,6103,3,1
5/25/2020,Trinity,California,6105,2,0
5/25/2020,Tulare,California,6107,1684,75
5/25/2020,Tuolumne,California,6109,3,0
5/25/2020,Ventura,California,6111,982,30
5/25/2020,Yolo,California,6113,198,22
5/25/2020,Yuba,California,6115,28,1
5/26/2020,Alameda,California,6001,3007,93
5/26/2020,Alpine,California,6003,2,0
5/26/2020,Amador,California,6005,10,0
5/26/2020,Butte,California,6007,40,0
5/26/2020,Calaveras,California,6009,15,0
5/26/2020,Colusa,California,6011,5,0
5/26/2020,Contra Costa,California,6013,1353,37
5/26/2020,Del Norte,California,6015,40,0
5/26/2020,El Dorado,California,6017,80,0
5/26/2020,Fresno,California,6019,1535,26
5/26/2020,Glenn,California,6021,13,0
5/26/2020,Humboldt,California,6023,94,2
5/26/2020,Imperial,California,6025,1369,23
5/26/2020,Inyo,California,6027,20,1
5/26/2020,Kern,California,6029,1890,31
5/26/2020,Kings,California,6031,688,2
5/26/2020,Lake,California,6033,13,0
5/26/2020,Lassen,California,6035,4,0
5/26/2020,Los Angeles,California,6037,47822,2143
5/26/2020,Madera,California,6039,90,2
5/26/2020,Marin,California,6041,420,14
5/26/2020,Mariposa,California,6043,16,1
5/26/2020,Mendocino,California,6045,23,0
5/26/2020,Merced,California,6047,273,7
5/26/2020,Modoc,California,6049,1,0
5/26/2020,Mono,California,6051,35,1
5/26/2020,Monterey,California,6053,429,8
5/26/2020,Napa,California,6055,110,3
5/26/2020,Nevada,California,6057,41,1
5/26/2020,Orange,California,6059,5601,131
5/26/2020,Placer,California,6061,188,9
5/26/2020,Plumas,California,6063,4,0
5/26/2020,Riverside,California,6065,7139,309
5/26/2020,Sacramento,California,6067,1309,57
5/26/2020,San Benito,California,6069,76,2
5/26/2020,San Bernardino,California,6071,4567,176
5/26/2020,San Diego,California,6073,6945,275
5/26/2020,San Francisco,California,6075,2402,40
5/26/2020,San Joaquin,California,6077,771,33
5/26/2020,San Luis Obispo,California,6079,263,1
5/26/2020,San Mateo,California,6081,1938,82
5/26/2020,Santa Barbara,California,6083,1597,12
5/26/2020,Santa Clara,California,6085,2675,141
5/26/2020,Santa Cruz,California,6087,200,3
5/26/2020,Shasta,California,6089,36,4
5/26/2020,Sierra,California,6091,1,0
5/26/2020,Siskiyou,California,6093,6,0
5/26/2020,Solano,California,6095,504,20
5/26/2020,Sonoma,California,6097,524,4
5/26/2020,Stanislaus,California,6099,670,28
5/26/2020,Sutter,California,6101,42,2
5/26/2020,Tehama,California,6103,4,1
5/26/2020,Trinity,California,6105,2,0
5/26/2020,Tulare,California,6107,1771,79
5/26/2020,Tuolumne,California,6109,4,0
5/26/2020,Ventura,California,6111,1020,32
5/26/2020,Yolo,California,6113,200,22
5/26/2020,Yuba,California,6115,28,1
5/27/2020,Alameda,California,6001,3070,97
5/27/2020,Alpine,California,6003,2,0
